Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,46,2,9671,1,43,139.2,1,40,1,10,5,119.9,0,0,0,0,0,0,38,0,0,6,10,5,10.83745736,0,7,6,9,3,7.04e-06,0,13.5,1.2,-0.59,1
1,36,1,9407,1,1,152.6,1,39,20,9,11,127.2,1,0,0,1,0,0,18,0,0,6,10,8,10.29650087,0,0,7,17,3,1.1e-06,0,8.4,0.1,-4.06,1
1,1,2,8924,1,1,133.2,1,21,35,9,6,109.9,1,0,0,1,0,0,19,0,17,6,7,8,11.8388703,0,0,6,0,1,13.26420149,2,7.6,0.9,3.51,1
1,1,6,9991,1,1,143.0,1,1,34,6,5,126.4,0,0,0,1,0,0,46,0,0,5,7,9,11.47019526,0,0,6,7,8,12.0437598,0,10.0,1.4,-3.17,1
1,1,1,8872,1,33,142.0,1,39,1,2,9,129.4,1,0,0,1,0,0,52,0,0,6,5,1,10.56768414,0,0,5,18,3,1.6e-07,0,9.5,3.7,2.32,1
1,33,1,8973,1,8,137.6,1,34,17,10,10,105.6,0,0,0,1,1,0,18,0,0,6,7,3,10.48123925,0,0,10,17,5,10.04465915,0,7.6,2.9,-1.1,1
1,41,1,51,1,1,131.3,1,37,1,9,11,135.2,1,0,1,1,0,0,19,0,0,6,7,1,2.9e-07,0,0,0,5,3,11.52284702,0,7.6,2.7,1.68,1
1,14,1,8871,1,1,138.0,1,1,16,8,8,123.5,1,0,0,1,0,0,19,0,0,6,12,9,9.06221911,0,0,7,10,5,15.45617136,0,8.7,1.1,0.34,1
1,37,1,9991,0,1,138.0,1,39,1,2,10,111.9,1,0,0,1,1,0,19,0,8,0,6,3,9.57155332,0,0,7,9,2,9.75721488,0,8.7,-0.8,-0.49,1
1,1,1,9070,1,27,190.0,1,40,39,8,9,130.6,1,0,0,1,0,0,38,0,0,6,7,6,8.31087023,0,0,8,10,4,10.67714341,0,16.2,1.0,-2.47,1
1,37,1,9991,1,33,142.1,1,22,2,3,9,110.8,1,0,0,1,0,1,32,0,0,6,4,0,3.1e-07,0,0,8,17,0,12.41596081,0,15.5,3.1,2.14,1
2,16,1,9454,1,7,133.4,1,38,17,9,8,112.1,1,0,1,1,0,0,19,0,0,6,0,6,8.3229345,0,0,8,33,0,13.71332559,0,13.3,-0.8,-4.06,1
1,38,1,9991,1,1,133.1,1,2,37,3,10,124.9,1,0,0,1,1,0,18,0,0,6,8,5,12.05828582,0,0,7,7,6,14.6708903,0,12.4,3.7,3.51,1
1,38,1,8910,1,1,107.6,1,21,1,9,10,104.3,1,0,0,1,0,0,43,0,0,8,6,9,11.2432145,0,0,15,6,0,15.25387282,0,16.2,0.8,-4.06,1
1,44,1,9388,1,1,155.4,1,24,1,5,2,115.3,1,0,1,1,0,0,18,0,0,6,7,4,11.84891513,0,0,6,11,0,13.75090351,0,11.5,0.8,-0.89,1
1,30,3,9408,1,1,135.6,1,35,35,8,8,119.3,1,0,0,1,0,0,19,0,0,6,10,4,9.25052978,0,0,5,14,7,10.83018361,0,8.9,1.7,-4.06,1
1,36,1,9050,1,1,137.5,1,1,35,9,7,120.8,0,0,0,1,0,0,29,0,0,13,7,7,8.93397508,0,0,6,16,6,9.36822054,0,12.0,0.5,2.05,1
1,31,2,8995,1,1,141.3,1,40,34,8,7,119.8,1,0,0,1,0,0,19,0,0,7,0,6,9e-08,0,0,6,13,2,12.904925,0,13.7,0.9,-4.06,1
1,36,1,9404,1,1,125.5,1,36,15,8,5,105.5,1,0,0,1,0,0,19,1,0,6,5,7,10.97400725,0,0,6,9,6,13.14726494,0,11.5,0.6,-0.34,1
1,3,1,9317,1,1,137.7,1,21,3,147,10,118.6,1,0,0,1,0,0,32,0,0,6,7,3,13.9965904,0,8,8,9,2,11.5847286,0,9.3,1.7,2.28,1
1,45,1,9398,1,35,135.6,1,1,36,8,6,101.1,0,0,0,1,0,0,34,0,0,6,8,7,11.41647629,0,9,6,8,0,1.387e-05,0,8.9,-0.8,2.01,1
2,31,1,9138,1,1,189.9,1,36,36,3,4,113.8,1,0,0,1,0,0,20,0,0,7,0,0,1.1e-07,0,0,0,10,3,9.74007388,0,15.5,0.8,2.35,1
1,1,1,8851,1,1,188.9,1,39,16,9,10,102.4,1,0,0,1,0,0,36,0,1,7,6,6,11.3858005,0,0,6,13,0,10.46584349,0,12.8,0.8,-4.06,1
1,42,2,7711,1,40,139.9,1,39,1,8,9,131.1,1,0,0,1,0,0,18,0,0,5,6,5,11.83692211,0,0,6,16,0,15.61518144,0,7.6,3.7,-4.06,1
1,1,1,9405,1,1,125.6,1,3,38,9,9,107.2,1,0,1,1,0,0,19,0,0,6,8,0,10.568548,0,0,8,9,4,14.1379924,0,8.9,0.9,-2.75,1
1,33,1,8994,1,8,173.9,1,40,15,8,10,149.1,1,0,1,1,0,0,45,0,0,7,8,1,13.12516006,0,0,5,6,0,9.88525292,0,7.6,-0.8,-2.69,1
1,42,1,9492,1,1,131.3,1,35,1,3,6,124.5,1,0,0,1,1,0,23,0,0,6,6,5,9.26842892,0,0,5,9,0,13.15335724,0,12.4,2.9,1.48,1
1,1,1,9347,1,1,123.9,1,1,34,8,4,132.7,1,0,0,1,0,0,36,0,0,7,6,0,9.92403388,0,0,5,7,0,13.70304133,0,15.4,-0.5,2.22,1
1,18,1,7804,1,1,135.8,1,34,35,3,9,114.7,1,0,0,1,0,0,21,0,0,6,6,4,10.91832555,0,0,6,6,6,9.58908335,0,10.8,-0.8,1.62,1
1,36,1,9707,1,26,125.2,1,4,1,9,10,128.5,1,0,0,1,0,0,18,0,0,6,14,1,8.16320297,0,2,0,5,3,9.81706942,0,12.6,0.6,-0.88,1
1,17,1,8917,1,1,177.3,1,1,1,3,11,112.7,1,0,0,1,1,0,18,0,6,6,5,4,7.46258984,0,0,0,8,3,13.13160786,0,12.5,0.4,3.51,1
1,41,1,9352,1,34,126.7,1,40,35,2,11,106.7,0,0,0,0,1,0,23,0,0,6,8,8,4.8e-07,0,0,0,8,3,2.602e-05,0,11.4,3.7,0.95,1
1,1,1,9501,1,40,174.1,1,38,3,8,10,129.3,1,0,0,1,1,1,19,0,0,7,10,0,10.81457638,0,0,12,16,1,11.36197552,0,11.9,2.8,-4.06,1
1,40,1,8906,0,7,124.1,1,1,2,4,8,129.9,1,0,0,1,0,0,19,0,0,5,15,7,11.99489788,0,0,5,0,3,11.10825436,5,9.2,3.7,-0.19,1
1,45,1,8963,1,1,140.0,1,38,16,4,9,111.1,1,0,1,1,0,0,18,0,0,6,0,8,9.5573797,0,0,5,10,0,11.04365195,0,12.0,-0.5,-2.51,1
1,13,1,7707,0,1,142.9,1,40,34,9,2,96.5,0,0,0,1,1,0,20,0,0,6,0,4,10.18143915,0,0,6,15,3,12.01131662,0,16.2,1.6,-0.36,1
4,5,1,8967,1,1,123.3,1,36,33,4,10,120.7,1,0,0,1,0,1,19,0,0,6,5,6,10.88247016,0,0,6,14,0,12.64840186,0,11.8,2.4,3.51,1
2,15,1,7706,1,9,126.7,1,37,35,8,9,112.3,1,0,0,1,0,0,23,0,0,0,7,4,14.51191489,0,0,14,15,3,14.80690097,0,12.1,0.1,-0.27,1
1,39,1,9059,1,4,138.9,1,1,7,1,4,123.3,1,0,0,1,0,0,21,0,0,7,8,4,10.23702878,0,0,6,11,3,12.85947521,2,12.4,0.6,1.93,1
1,1,1,8858,1,1,118.0,1,38,17,1,8,110.5,1,0,0,1,0,0,28,0,0,0,8,0,10.46614763,0,0,6,9,5,11.7588961,0,7.6,3.7,-3.0,1
1,42,1,9005,1,1,135.1,1,4,34,2,10,123.7,1,0,1,1,1,0,18,0,4,8,8,7,9.93655222,0,0,6,14,3,8.18226219,0,7.6,3.7,-4.06,1
1,39,1,7649,1,1,153.7,1,1,20,77,4,121.3,1,0,0,1,0,0,18,0,0,5,0,8,9.93061811,0,6,6,9,1,13.18963106,0,11.7,-0.8,-4.06,1
1,4,3,7608,1,1,142.4,1,37,33,3,4,111.5,0,0,0,1,0,0,27,0,0,0,9,0,10.8003439,0,0,6,10,5,12.70295456,0,13.8,0.3,-1.44,1
1,44,1,8863,1,1,141.3,1,1,1,10,9,124.1,0,0,0,1,0,0,24,0,0,7,12,3,8.53262437,0,4,8,7,4,15.65419114,0,10.8,3.7,-1.36,1
1,1,1,9069,1,1,127.0,1,1,36,109,9,116.0,0,0,0,1,1,0,35,0,0,6,0,5,9.49553223,0,0,5,16,2,9.49163528,0,16.2,-0.8,2.38,1
2,1,1,9003,1,20,129.5,1,37,19,5,7,125.9,1,0,0,1,0,0,56,0,0,6,11,2,9.91e-06,0,5,6,9,3,12.29238583,0,7.6,2.8,-2.67,1
1,1,1,9396,1,1,138.2,1,40,17,9,8,108.0,1,0,0,1,0,0,48,0,0,8,8,0,10.19548942,0,0,8,5,2,11.82197605,0,13.1,3.7,0.02,1
1,32,6,8950,1,1,119.1,1,1,36,9,11,99.3,1,0,0,1,0,0,18,0,5,6,8,7,10.42499132,0,0,8,8,0,13.27858367,2,7.6,1.3,2.31,1
1,44,1,9530,1,1,136.1,1,1,1,10,11,151.6,1,0,0,1,1,0,29,0,0,9,7,0,9.05978591,0,0,5,7,0,13.75217605,0,10.9,-0.8,-0.41,1
1,1,1,7676,1,1,126.0,1,40,2,5,0,112.0,1,0,0,0,0,0,31,0,0,5,8,8,12.7769698,0,0,6,17,3,14.1111551,0,10.1,3.1,3.51,1
1,32,1,9422,1,1,178.8,1,40,37,1,10,122.5,1,0,0,1,0,0,19,0,0,7,0,4,12.00405204,0,0,6,0,3,12.08234502,0,8.8,-0.4,-2.85,1
1,35,1,9991,1,7,145.4,1,34,1,4,10,116.6,1,0,0,1,0,0,19,0,0,6,10,5,8.87316545,0,0,8,10,3,13.63178422,0,10.5,3.7,-1.44,1
1,19,1,9187,1,1,144.7,1,1,1,3,0,128.5,1,0,0,1,0,0,21,0,0,6,0,6,8.53946295,0,0,5,7,3,12.61222426,0,15.6,3.1,2.1,1
1,1,1,7430,1,1,141.9,1,38,17,9,10,114.3,1,0,0,1,0,0,36,0,0,6,0,8,12.26670779,0,0,6,7,8,10.31366081,0,10.3,2.9,-4.06,1
1,1,1,7975,1,1,137.4,1,36,16,3,4,118.2,1,0,1,1,0,0,20,0,0,6,8,7,11.38373785,0,0,5,8,2,14.06027604,0,13.2,2.8,-2.44,0
1,31,1,7431,1,1,135.3,1,39,36,9,3,116.6,0,0,0,1,0,0,30,0,0,7,6,7,8.46571517,0,0,5,8,3,13.60899343,0,16.2,0.6,1.39,1
1,34,1,9991,1,1,130.5,1,20,35,2,10,122.3,1,0,0,1,1,0,18,0,0,9,7,8,9.45370761,0,0,8,5,2,4.86e-06,0,7.6,3.7,1.1,1
1,14,1,8911,1,1,143.5,1,22,35,9,8,105.7,0,0,0,1,0,0,44,0,0,8,10,7,9.00228459,0,0,0,22,1,13.07128594,0,12.6,0.8,-2.52,1
1,41,1,9485,1,1,144.3,1,40,17,8,7,121.8,1,0,0,1,0,0,18,0,0,6,10,5,9.08341497,0,0,8,7,3,12.12079361,1,12.1,1.0,0.09,1
1,13,4,9486,1,34,135.7,1,41,33,8,9,95.9,1,0,0,1,0,0,22,0,0,5,4,1,10.41492511,0,0,5,8,5,11.14920033,0,11.6,3.7,-4.06,1
1,39,2,9007,1,1,138.5,1,38,1,5,8,104.9,1,0,0,1,0,0,41,0,1,6,6,4,9.7327061,0,0,6,9,2,14.0768512,0,12.2,0.7,0.88,1
1,1,1,9063,1,31,137.1,1,1,37,9,4,122.8,1,0,0,1,1,0,20,0,0,6,7,6,9.4e-07,0,0,6,8,3,16.27798003,0,10.6,3.1,-0.59,0
1,1,1,8849,1,37,141.1,1,39,37,9,12,117.7,0,0,0,1,0,0,18,0,0,0,7,0,10.64418449,0,0,5,0,4,13.84100436,0,11.6,3.7,3.51,1
1,32,1,8976,1,1,156.4,1,34,19,105,9,119.0,1,0,0,1,0,1,19,0,0,5,4,0,12.71203094,0,0,6,10,3,11.78101572,0,7.6,0.8,-2.9,1
1,7,1,9991,1,1,152.4,1,5,1,1,10,132.8,1,0,0,1,0,1,19,0,0,0,5,5,9.78137544,0,0,5,8,5,12.36994537,0,10.2,2.6,-3.1,1
1,1,1,9375,1,8,132.8,1,1,12,8,9,130.7,1,0,1,1,0,0,19,0,0,6,9,5,10.99639117,0,0,0,8,4,13.09207236,0,8.7,1.7,-4.06,1
1,1,1,9991,1,1,143.3,1,40,33,9,10,118.0,1,0,0,1,1,0,18,0,0,6,7,4,11.6351308,0,0,6,9,3,13.73953832,0,13.2,-0.8,2.12,1
1,17,1,9707,1,43,145.5,1,37,37,8,7,117.4,1,0,0,1,0,0,19,0,0,6,13,8,11.72132422,0,0,5,9,3,11.53407518,0,12.7,0.9,-4.06,1
1,15,1,8922,1,1,144.0,1,38,37,8,10,133.2,1,0,0,1,0,0,58,0,0,8,5,7,9.41539923,0,0,5,9,5,11.56743244,3,12.7,3.7,-1.44,0
1,31,1,9343,1,1,137.0,1,4,33,8,9,122.8,0,0,0,1,1,0,18,0,0,6,10,13,12.66643349,0,0,6,12,8,10.83645761,0,11.8,3.7,-1.31,1
1,41,1,9374,1,28,146.0,1,39,35,9,11,117.4,1,0,1,1,1,0,18,0,0,6,0,8,9.09318808,0,0,14,7,4,11.93632452,0,10.3,1.5,2.39,1
1,34,1,8897,1,1,144.9,1,4,36,3,9,118.7,1,0,0,1,0,0,22,0,0,6,7,5,9.68248445,0,0,8,11,5,9.54015356,0,10.7,-0.8,3.51,1
1,1,1,9991,1,1,128.3,1,17,37,9,9,122.0,1,0,0,1,0,0,50,0,0,6,8,1,1.59e-06,0,0,6,12,3,13.94136561,3,7.6,1.9,1.07,1
2,4,1,8962,1,1,121.5,1,35,38,8,6,96.3,1,0,0,1,1,0,18,0,0,6,7,8,12.67211989,0,0,8,15,1,15.74516074,6,13.0,1.7,-4.06,1
1,30,1,8991,1,12,141.5,1,38,34,8,7,108.2,0,0,0,1,0,0,32,0,0,8,5,2,8.94984497,0,0,0,12,5,10.69652839,0,16.2,-0.4,0.62,1
1,35,1,8938,1,22,123.4,1,38,17,1,11,100.0,1,0,0,1,0,0,49,0,0,6,7,0,11.89495616,1,0,6,8,0,9.88002145,0,9.5,1.9,-3.16,0
1,17,1,9343,0,1,136.3,1,1,34,8,9,128.9,0,0,0,1,0,0,64,0,0,6,7,8,8.76290609,0,0,5,8,4,14.17639537,0,16.2,-0.1,-4.06,1
1,21,1,9991,1,1,157.7,1,40,36,3,8,118.3,1,0,0,1,0,0,19,0,4,6,0,3,10.39380029,0,0,8,11,0,10.84293665,0,7.6,3.7,0.5,1
1,34,1,9461,1,1,134.2,1,39,35,9,8,104.7,1,0,0,1,0,0,26,0,0,8,12,3,9.35776668,0,2,6,0,3,14.23210877,2,7.6,-0.8,0.4,1
1,32,1,9543,1,1,124.6,1,40,1,9,9,121.0,1,0,0,0,0,0,22,0,0,6,6,0,9.24543985,0,0,8,17,0,13.4608327,0,11.9,3.7,-0.19,1
1,41,1,9046,1,1,127.8,1,36,1,8,10,95.6,0,0,0,1,0,1,18,0,0,8,9,0,7.87055918,0,0,6,10,3,15.35630734,0,8.7,3.7,1.08,1
2,1,1,8956,1,1,136.4,1,37,16,2,10,110.2,1,0,0,1,1,0,31,0,0,6,7,1,12.74127642,0,1,6,0,0,8.73661741,0,11.9,2.8,-1.5,1
1,1,1,9105,1,30,138.0,1,15,36,9,10,120.9,1,0,0,1,0,0,59,0,0,9,8,8,10.11690581,0,0,0,7,6,11.19697048,0,11.9,3.0,1.43,1
1,47,1,9485,1,1,138.6,1,40,36,8,119,132.3,1,0,0,1,0,0,45,0,0,7,0,1,10.37735853,0,0,0,16,4,16.57625562,1,12.1,-0.8,-2.71,1
1,47,1,8978,1,28,134.9,1,4,35,8,12,103.8,0,0,0,1,0,0,20,0,0,6,10,7,12.42572066,0,0,6,15,0,6.3e-07,0,13.6,3.0,0.48,1
2,34,1,9773,1,4,137.2,1,2,36,8,10,124.2,0,0,0,1,0,0,41,0,0,6,7,6,9.27365214,0,0,6,12,3,12.91346411,0,11.2,-0.0,-1.36,1
2,1,1,8952,1,1,138.3,1,38,38,9,7,123.5,1,0,0,1,1,0,35,0,0,6,4,11,9.81680035,0,0,6,26,2,14.08116335,0,14.1,3.7,-4.06,1
1,45,1,8184,1,1,131.4,1,36,36,107,10,115.0,1,0,0,1,0,0,19,0,0,6,6,4,12.58112163,0,0,12,0,3,12.84036945,0,12.0,3.7,-4.06,1
1,6,1,8898,1,1,120.9,1,1,1,8,11,126.3,1,0,0,1,1,0,25,0,4,6,0,14,10.35042784,0,0,6,16,6,15.44112264,0,11.6,2.7,1.08,1
1,1,1,7756,1,1,135.5,1,1,4,9,8,104.9,1,0,0,1,0,0,27,0,0,6,9,6,10.22358804,0,1,6,8,4,2.31e-06,2,10.8,3.0,-1.16,1
1,36,5,8880,1,1,139.6,1,40,1,10,5,120.5,1,0,0,1,0,0,24,0,0,7,6,0,11.96210981,0,0,6,11,4,13.98481897,2,14.8,1.3,1.87,1
1,13,1,9991,1,31,144.6,1,40,36,0,7,104.5,1,0,0,1,1,0,20,0,0,6,9,6,10.75466214,0,0,0,8,3,11.56041193,0,12.2,1.0,-0.66,0
1,15,1,9528,1,1,137.5,1,38,39,0,6,110.4,1,0,0,0,0,0,19,0,0,5,6,3,8.59299063,0,0,6,11,5,11.55884097,12,10.0,0.8,-0.47,1
1,13,1,8791,1,1,124.0,1,39,18,0,10,146.0,0,0,0,1,0,0,18,0,0,6,0,6,13.03724685,0,0,5,17,8,11.73176394,0,10.6,-0.4,0.76,1
1,31,1,9443,1,1,130.7,1,38,16,8,7,113.0,1,0,0,1,0,0,18,0,0,5,10,4,13.00885825,0,0,0,9,6,1.038e-05,0,7.6,-0.8,-2.71,1
1,35,1,9355,1,1,145.7,1,37,35,8,2,133.1,0,0,0,1,1,0,40,0,0,6,7,7,8.96519166,0,0,5,6,0,10.06685165,0,13.4,-0.8,2.29,1
1,37,1,9116,1,1,142.2,1,40,1,1,11,123.7,1,0,0,1,0,0,57,0,0,7,4,5,2.5e-07,0,0,6,11,3,14.54695545,0,12.5,-0.8,3.51,1
1,32,1,9428,1,1,144.4,1,36,15,4,10,125.6,0,0,0,1,0,0,27,0,0,8,4,3,13.08339297,0,0,8,10,0,8.55641967,0,11.8,-0.8,-2.64,1
1,42,1,8865,1,14,118.0,1,23,3,4,3,115.1,1,0,0,0,1,0,56,0,0,15,8,3,10.79960851,0,0,6,29,2,14.73514963,0,16.2,3.0,3.51,1
1,14,2,8955,1,1,126.4,1,39,38,9,10,104.5,1,0,0,1,0,1,22,0,0,6,0,8,9.02654754,0,0,6,7,5,9.07964942,0,7.6,1.4,2.18,1
1,38,1,7293,1,28,143.3,1,37,17,3,10,126.0,1,0,0,1,0,0,35,0,0,6,6,0,10.4823741,0,2,11,16,3,7.76424579,0,7.6,1.1,-4.06,1
1,1,3,9444,1,5,139.5,1,40,17,2,10,110.7,1,0,0,1,0,1,34,0,0,8,7,0,8.99999557,0,0,5,6,3,12.35220859,0,13.8,2.8,-0.33,1
1,1,4,9467,1,1,135.9,1,34,18,8,9,98.8,1,0,0,1,0,1,26,0,0,6,7,7,9.40837857,0,0,6,7,5,9.50364134,0,12.3,1.4,1.1,1
1,42,1,8052,1,1,142.9,1,38,36,9,11,166.2,0,0,0,0,0,0,23,0,0,6,8,5,12.34413219,4,0,6,7,3,8.49287449,0,9.1,0.8,3.51,1
1,43,1,8988,1,1,130.2,1,37,1,3,5,137.2,0,0,0,1,1,0,19,0,0,6,8,2,12.66979275,0,0,6,0,6,12.94757596,0,7.6,0.5,2.12,1
1,17,1,9458,1,34,142.8,1,40,36,4,2,130.4,1,0,0,1,0,0,18,0,0,6,8,8,11.99025204,0,0,7,8,3,10.71839559,0,12.4,1.5,-0.43,1
1,35,1,9991,1,8,141.7,1,2,1,8,11,97.3,1,0,0,1,0,0,19,0,0,6,5,1,12.75236519,0,6,6,8,1,11.46362631,0,9.5,3.7,-4.06,1
1,1,1,8970,1,28,136.3,1,38,36,9,11,135.4,1,0,0,1,0,0,24,0,0,5,6,7,1e-07,0,0,12,8,0,11.05210861,0,16.2,1.4,-3.24,1
1,12,1,9991,1,1,130.0,1,39,19,4,7,121.4,1,0,0,1,1,0,19,0,0,6,1,4,9.6845169,0,0,6,14,3,11.10710776,0,9.9,2.9,0.92,0
1,1,1,9419,1,1,138.6,1,4,17,10,8,101.0,0,0,0,1,0,0,22,0,0,6,6,3,8.18042911,0,0,6,10,0,14.15487288,0,12.9,1.8,-0.9,1
1,45,1,9991,1,1,131.1,1,36,15,9,5,116.9,1,0,0,1,0,0,18,0,0,7,7,1,10.29450538,0,0,6,7,5,9.81846553,0,9.2,-0.8,-4.06,1
1,15,4,7980,1,1,138.5,1,39,19,8,8,149.7,0,0,0,1,0,0,27,0,0,7,7,6,8.97814787,0,0,7,6,3,13.41520773,0,10.5,0.8,2.11,1
1,15,1,9005,1,1,140.7,1,17,17,9,12,98.9,1,0,0,1,0,0,19,0,0,6,10,0,8.06698052,0,0,5,7,5,10.87495027,0,13.2,3.7,0.53,1
1,15,1,8980,1,1,136.5,1,33,37,1,10,127.7,1,0,0,1,1,0,55,0,0,6,7,3,11.09455694,0,0,5,8,4,16.47754304,0,8.9,0.5,-4.06,1
1,1,4,8883,1,1,133.8,1,39,34,5,2,122.6,1,0,1,1,1,0,25,0,0,6,0,7,9.3e-07,0,0,14,17,4,13.57730908,0,10.4,-0.1,3.51,1
1,19,1,9991,1,30,135.2,1,40,15,8,8,127.7,1,0,0,1,0,0,43,0,0,6,0,5,9.72090394,0,0,5,7,0,11.50702825,0,11.8,1.2,0.54,1
2,1,1,8885,1,1,132.8,1,41,2,0,7,113.4,0,0,0,1,0,0,19,0,0,6,8,2,10.34655986,0,0,6,28,0,14.27281635,0,12.3,3.7,1.26,1
1,34,1,8855,1,10,180.7,1,1,1,3,10,132.1,1,0,0,1,1,1,31,0,0,8,0,9,11.61988919,0,0,8,7,7,11.54546872,0,7.6,1.5,1.27,1
1,1,1,7634,1,1,125.6,1,3,35,2,4,114.1,1,0,0,1,1,0,43,0,12,6,0,3,9.75423264,0,0,8,9,0,14.04934366,0,10.4,-0.2,-0.88,1
1,6,1,9991,1,1,133.0,1,40,1,2,10,100.6,1,0,0,1,0,0,52,0,0,7,0,4,10.6443284,0,0,5,22,4,13.89827205,0,7.6,1.6,1.83,1
1,37,1,9548,0,1,128.5,1,36,34,2,10,116.3,0,0,0,1,0,0,19,0,0,6,7,7,9.60713008,0,0,5,6,3,10.36087682,0,12.3,0.5,-1.04,1
2,1,2,8963,1,1,128.8,1,35,34,90,11,96.5,1,0,0,1,0,0,19,0,0,6,13,7,9.3501428,0,0,5,0,0,10.36303476,0,10.6,3.7,1.91,1
1,1,2,7524,1,2,141.4,1,5,16,4,4,123.5,1,0,0,1,0,0,18,0,10,0,9,5,8.51285902,0,0,6,9,0,13.92122771,0,9.1,-0.8,1.77,1
1,3,1,9991,1,11,137.6,1,39,19,9,11,122.2,1,0,0,1,0,0,19,0,0,6,8,7,9.23682493,0,3,5,0,3,10.58079925,0,12.3,1.7,3.51,1
2,1,1,7789,1,1,136.6,1,4,17,8,8,108.1,1,0,0,0,1,0,19,0,0,6,8,7,12.045,0,0,0,0,3,11.45378398,0,15.3,1.0,-2.27,1
1,1,3,9443,1,1,127.8,1,36,35,2,8,123.6,1,0,0,1,1,0,28,0,0,6,7,1,10.26157275,0,0,7,11,7,15.08352604,0,11.7,0.8,-2.92,1
1,1,1,9548,1,1,133.2,1,36,34,8,11,125.1,0,0,0,1,0,0,18,0,0,13,11,6,9.91882178,0,0,8,7,3,12.75000427,2,10.3,0.6,0.12,1
1,36,2,8897,1,1,165.3,1,1,2,4,10,101.1,1,0,0,1,1,0,36,0,0,8,6,8,11.87488959,0,0,6,0,0,13.29341568,0,13.8,1.8,-2.59,1
2,1,1,33,1,1,144.1,1,1,36,9,6,113.7,0,0,0,1,0,0,30,0,0,6,6,7,12.69995044,0,0,6,8,5,12.17603674,0,11.7,-0.3,-4.06,0
1,6,1,9519,1,1,133.6,1,37,16,3,10,111.0,1,0,0,1,0,0,29,0,0,7,7,6,10.78814238,0,0,6,15,2,12.38991566,0,7.6,3.0,3.51,1
1,39,1,9446,1,36,135.6,1,37,37,4,11,95.3,0,0,0,1,0,0,20,0,0,5,8,10,8.65884784,0,0,5,10,3,11.20663239,0,12.8,3.7,0.42,1
1,1,1,8999,1,35,123.5,1,39,17,3,7,104.8,0,0,0,0,0,0,28,0,0,6,7,4,11.46658328,0,0,5,14,4,11.01124057,0,9.5,-0.8,-2.98,1
1,1,2,9533,1,1,190.0,1,34,35,0,10,106.9,1,0,0,1,0,1,19,0,0,6,5,0,8.211868,0,0,6,14,6,15.37042465,0,13.1,-0.8,3.51,0
1,1,1,9991,1,38,130.8,1,34,39,9,11,109.4,0,0,0,1,0,0,18,0,0,6,10,4,9.64398497,0,0,6,10,6,14.22519978,0,10.3,-0.1,2.05,1
1,33,1,9777,1,1,153.5,1,20,39,138,11,126.1,1,0,0,1,0,0,45,0,0,7,6,4,8.48179269,0,0,0,11,5,9.95968383,0,7.6,-0.8,2.06,1
1,40,1,9487,1,32,136.1,1,40,1,10,6,116.4,1,0,1,1,0,0,27,0,0,6,6,6,8.1196213,0,0,5,8,3,10.86976717,0,10.3,-0.8,1.47,1
1,1,1,8939,1,2,136.3,1,34,19,8,11,112.7,1,0,0,1,0,1,19,0,0,5,5,6,10.42934671,0,2,7,14,7,13.02752335,0,7.6,0.3,3.51,1
1,39,1,9991,1,27,132.3,1,20,35,6,7,124.5,1,0,0,1,0,0,56,0,1,6,6,0,10.76767075,1,0,0,0,4,15.11166034,0,12.0,-0.8,3.51,1
1,37,1,9088,1,1,122.5,1,34,1,6,2,134.6,1,0,0,0,0,0,40,0,0,6,7,0,11.06053444,0,0,6,12,0,12.46992992,0,9.4,3.0,3.51,0
1,34,1,9403,1,1,121.8,1,37,18,4,2,108.7,1,0,0,1,0,0,33,0,0,6,13,0,12.13811624,0,0,5,6,6,15.24845506,0,7.6,2.9,1.25,1
1,43,1,9991,1,1,140.9,1,3,1,10,8,123.0,1,0,0,1,0,0,20,0,0,7,8,5,9.31783954,0,0,0,9,0,12.40882939,0,12.5,2.5,-4.06,1
1,42,1,9352,1,1,136.6,1,21,36,2,9,98.6,1,0,0,1,0,0,65,0,0,7,7,6,13.71926594,0,0,5,12,8,13.69179915,0,10.5,0.7,-1.11,1
1,6,6,7782,1,1,141.7,1,36,1,2,7,108.2,1,0,0,1,1,0,25,0,0,5,5,7,3.71e-06,0,0,8,12,0,11.14238259,0,11.7,-0.2,-1.27,1
1,31,2,9421,1,27,128.6,1,19,34,9,9,123.9,0,0,0,1,0,0,22,0,0,6,7,9,8.4452456,0,1,6,8,5,10.14979865,0,16.2,-0.8,1.95,1
1,14,1,9179,1,1,188.6,1,33,35,4,9,111.9,0,0,0,1,0,0,18,0,0,6,14,0,10.97773655,0,0,6,12,0,8.4e-06,1,11.6,-0.2,1.05,1
